Post ID,Platform,Engagement Type,User ID,Engagement Count,Post Date
43847,Twitter,Like,4560,64,2019-07-27
43848,Twitter,Share,1102,938,2023-12-11
43849,Twitter,Like,2860,900,2017-01-24
43850,Twitter,Comment,3747,556,2022-09-24
43851,LinkedIn,Comment,3152,387,2024-08-05
43852,Twitter,Comment,1787,393,2015-08-10
43853,LinkedIn,Like,387,246,2023-02-06
43854,Instagram,Like,2661,507,2019-10-03
43855,Twitter,Like,1736,813,2021-08-29
43856,Facebook,Comment,1827,850,2017-10-24
43857,LinkedIn,Like,403,563,2021-02-13
43858,Twitter,Like,3288,635,2017-03-29
43859,Twitter,Like,1101,25,2023-07-22
43860,Facebook,Share,3692,754,2016-11-29
43861,Instagram,Like,92,925,2019-11-16
43862,Twitter,Comment,3033,859,2021-01-18
43863,Instagram,Like,1082,142,2021-10-27
43864,Twitter,Comment,1904,705,2019-11-01
43865,LinkedIn,Like,59,491,2022-07-30
43866,Twitter,Like,3705,551,2024-02-20
43867,Twitter,Comment,1857,311,2023-07-12
43868,LinkedIn,Like,4655,910,2024-06-16
43869,Facebook,Like,2072,467,2019-11-11
43870,LinkedIn,Comment,284,414,2023-12-29
43871,Twitter,Comment,4695,317,2015-05-09
43872,Facebook,Share,3324,663,2019-12-25
43873,Instagram,Like,3926,471,2019-09-30
43874,Instagram,Like,1364,954,2021-05-21
43875,Facebook,Like,2288,810,2020-02-01
43876,Twitter,Share,2072,412,2024-06-26
43877,Twitter,Share,3567,669,2021-05-04
43878,Twitter,Share,3531,492,2017-09-25
43879,LinkedIn,Share,1588,428,2021-02-07
43880,LinkedIn,Share,1169,182,2016-10-14
43881,Instagram,Comment,351,132,2018-05-14
43882,LinkedIn,Share,82,370,2022-12-05
43883,Facebook,Share,3687,176,2022-06-13
43884,LinkedIn,Like,44,319,2019-05-15
43885,LinkedIn,Like,3020,55,2019-04-11
43886,Facebook,Share,914,670,2023-11-14
43887,Twitter,Comment,177,729,2023-10-28
43888,LinkedIn,Like,420,158,2023-07-20
43889,Instagram,Comment,2113,428,2022-03-23
43890,Instagram,Like,35,704,2015-09-04
43891,LinkedIn,Like,4856,620,2016-02-02
43892,Facebook,Like,3760,942,2015-03-24
43893,Instagram,Like,2051,124,2015-02-22
43894,LinkedIn,Like,1701,532,2017-10-08
43895,Twitter,Comment,2569,669,2018-04-15
43896,Twitter,Share,698,507,2017-03-30
43897,LinkedIn,Like,4703,472,2016-04-14
43898,Twitter,Like,681,671,2020-11-07
43899,Facebook,Share,224,773,2015-08-24
43900,Instagram,Like,1706,558,2021-05-10
43901,Facebook,Comment,3497,960,2016-03-05
43902,Instagram,Comment,3725,228,2024-07-11
43903,Facebook,Comment,1031,623,2019-06-10
43904,LinkedIn,Like,3466,645,2016-07-25
43905,Twitter,Share,2951,37,2015-11-27
43906,Twitter,Share,2771,912,2015-09-23
43907,Instagram,Comment,3259,302,2019-07-22
43908,Twitter,Like,2503,142,2023-03-13
43909,Instagram,Comment,105,291,2020-06-10
43910,Facebook,Like,2098,727,2015-05-11
43911,Twitter,Comment,3854,791,2018-08-05
43912,LinkedIn,Share,3298,743,2015-07-06
43913,Twitter,Like,3439,957,2015-02-15
43914,LinkedIn,Share,3340,56,2022-10-22
43915,Instagram,Comment,794,591,2021-08-14
43916,Instagram,Comment,1685,972,2017-06-14
43917,Facebook,Share,4244,932,2022-04-23
43918,Twitter,Comment,1893,342,2023-04-30
43919,Facebook,Comment,4986,202,2016-01-23
43920,Facebook,Like,3198,271,2015-09-01
43921,Facebook,Share,2335,998,2023-07-13
43922,Twitter,Share,1038,221,2015-09-30
43923,Twitter,Like,2208,826,2024-12-25
43924,Facebook,Share,831,102,2016-12-26
43925,LinkedIn,Share,1621,335,2019-02-24
43926,Facebook,Like,712,922,2019-10-12
43927,Twitter,Like,3844,201,2017-08-16
43928,Facebook,Comment,1720,706,2022-06-08
43929,LinkedIn,Comment,924,101,2020-05-11
43930,Instagram,Comment,1503,316,2016-12-08
43931,LinkedIn,Share,1893,739,2016-02-09
43932,Facebook,Comment,4117,815,2016-04-19
43933,LinkedIn,Comment,2684,499,2021-06-27
43934,LinkedIn,Like,3167,809,2022-08-05
43935,Twitter,Share,51,825,2021-02-14
43936,Instagram,Comment,4980,536,2016-04-10
43937,LinkedIn,Comment,2582,571,2022-03-15
43938,Instagram,Like,2452,95,2022-11-10
43939,Twitter,Like,400,679,2020-05-30
43940,Instagram,Like,2097,274,2023-12-28
43941,Facebook,Share,4390,575,2021-09-17
43942,Instagram,Comment,3718,868,2017-01-19
43943,Instagram,Like,3780,743,2017-10-30
43944,Facebook,Comment,4860,153,2017-02-09
43945,Twitter,Like,1956,613,2019-02-27
43946,Instagram,Like,4617,858,2020-11-10
43947,Facebook,Comment,1249,144,2016-04-01
43948,LinkedIn,Comment,964,756,2024-05-26
43949,Instagram,Share,4570,798,2020-01-12
43950,LinkedIn,Comment,3351,532,2023-12-02
43951,Facebook,Share,3894,427,2022-05-22
43952,LinkedIn,Share,3447,310,2017-05-18
43953,Facebook,Comment,1736,207,2021-03-06
43954,Facebook,Share,3748,406,2024-01-18
43955,Twitter,Share,3647,135,2016-06-12
43956,Facebook,Share,4275,138,2018-02-11
43957,LinkedIn,Share,2887,847,2019-02-26
43958,Facebook,Share,2112,782,2022-10-23
43959,LinkedIn,Like,2299,786,2024-07-26
43960,Twitter,Share,1073,199,2020-08-03
43961,Twitter,Like,2284,640,2023-05-28
43962,LinkedIn,Comment,2327,339,2017-12-09
43963,Facebook,Like,1117,423,2015-06-08
43964,Facebook,Share,3109,584,2022-07-12
43965,LinkedIn,Comment,2582,564,2022-04-21
43966,Facebook,Share,4778,461,2019-02-10
43967,Twitter,Comment,2943,91,2022-07-18
43968,Facebook,Comment,3287,70,2022-11-09
43969,Instagram,Share,2614,932,2015-08-13
43970,Instagram,Comment,4996,187,2024-12-22
43971,LinkedIn,Share,1614,495,2018-06-16
43972,Facebook,Share,1125,869,2024-08-11
43973,Facebook,Share,3343,650,2018-01-23
43974,LinkedIn,Like,2748,199,2016-10-06
43975,Facebook,Share,3018,755,2021-03-10
43976,Facebook,Share,2025,769,2015-11-18
43977,LinkedIn,Like,1804,845,2018-03-29
43978,Twitter,Like,643,383,2021-07-17
43979,Facebook,Comment,2295,67,2020-03-17
43980,Twitter,Share,346,304,2019-01-06
43981,Facebook,Comment,1813,793,2021-12-21
43982,LinkedIn,Comment,4394,830,2017-04-28
43983,Facebook,Share,4774,343,2017-05-05
43984,LinkedIn,Share,1360,611,2023-04-30
43985,LinkedIn,Share,268,946,2024-09-01
43986,Instagram,Like,2226,761,2019-09-23
43987,Instagram,Like,4374,938,2023-09-13
43988,Facebook,Like,2505,437,2018-07-05
43989,Instagram,Share,4855,915,2020-09-29
43990,Facebook,Comment,482,806,2020-06-24
43991,Instagram,Like,2261,939,2019-01-21
43992,Instagram,Share,4510,596,2021-04-19
43993,Facebook,Like,866,7,2016-02-17
43994,Instagram,Comment,587,121,2024-05-02
43995,Instagram,Share,4563,801,2021-08-06
43996,Facebook,Like,3144,469,2016-06-16
43997,Twitter,Comment,4218,775,2017-02-17
43998,Instagram,Like,1410,88,2019-07-29
43999,Twitter,Like,2623,358,2017-11-16
44000,LinkedIn,Comment,2579,37,2023-09-07
44001,Facebook,Like,4051,949,2024-07-29
44002,LinkedIn,Comment,3620,1,2015-06-17
44003,Twitter,Share,1968,291,2018-01-12
44004,Instagram,Like,849,537,2021-01-16
44005,LinkedIn,Comment,4133,798,2018-04-17
44006,LinkedIn,Like,4341,375,2022-10-04
44007,Instagram,Comment,632,667,2020-10-27
44008,Instagram,Share,4563,819,2022-08-12
44009,Instagram,Share,3908,233,2015-05-25
44010,Instagram,Like,129,100,2019-01-03
44011,Facebook,Share,934,367,2016-07-13
44012,LinkedIn,Share,4036,469,2023-03-07
44013,Twitter,Comment,4809,18,2024-06-08
44014,Twitter,Share,1372,386,2024-04-27
44015,LinkedIn,Like,4432,441,2022-08-19
44016,Facebook,Comment,1841,902,2023-10-13
44017,LinkedIn,Comment,3704,267,2025-01-11
44018,LinkedIn,Comment,2313,336,2023-10-30
44019,Instagram,Share,2141,529,2024-08-03
44020,Instagram,Comment,3275,64,2022-09-27
44021,Twitter,Like,2824,125,2024-09-17
44022,Facebook,Like,4339,213,2021-11-05
44023,Instagram,Share,858,444,2018-01-13
44024,Twitter,Like,2105,963,2019-02-06
44025,Twitter,Like,4508,352,2017-09-26
44026,Instagram,Comment,2910,243,2019-08-03
44027,LinkedIn,Share,3823,815,2019-07-11
44028,Facebook,Comment,1253,251,2024-06-02
44029,Instagram,Share,4459,0,2019-02-05
44030,Twitter,Comment,4519,811,2018-08-12
44031,Twitter,Share,819,956,2020-11-28
44032,Facebook,Comment,3696,191,2019-05-03
44033,Instagram,Like,513,395,2022-11-12
44034,Instagram,Comment,1759,519,2019-09-18
44035,Instagram,Like,2767,123,2016-06-25
44036,Twitter,Like,2844,547,2015-05-13
44037,LinkedIn,Share,602,188,2024-01-20
44038,Twitter,Like,2079,705,2015-08-18
44039,LinkedIn,Comment,1807,866,2023-01-14
44040,Twitter,Share,3101,564,2023-10-03
44041,LinkedIn,Share,623,402,2017-07-06
44042,Instagram,Comment,2147,625,2015-11-16
44043,LinkedIn,Like,3347,367,2024-07-22
44044,Instagram,Like,384,451,2018-09-26
44045,Twitter,Like,3208,437,2020-04-21
44046,Facebook,Share,1077,610,2023-04-06
44047,Facebook,Share,4041,405,2016-08-23
44048,Facebook,Share,236,322,2018-03-15
44049,Facebook,Like,4047,748,2020-06-04
44050,Instagram,Like,4460,844,2018-10-24
44051,Facebook,Share,2741,482,2021-03-10
44052,Instagram,Like,2653,951,2021-07-17
44053,Instagram,Share,4336,430,2020-09-24
44054,Twitter,Share,1897,441,2022-05-26
44055,Instagram,Share,4872,674,2018-07-11
44056,Facebook,Like,1940,965,2020-07-29
44057,Instagram,Share,932,417,2022-07-26
44058,LinkedIn,Comment,3554,382,2020-02-27
44059,LinkedIn,Comment,236,314,2015-09-26
44060,LinkedIn,Like,3702,805,2020-12-29
44061,Instagram,Like,539,1000,2023-09-09
44062,Twitter,Like,722,243,2016-01-28
44063,LinkedIn,Share,4062,275,2015-02-10
44064,Instagram,Share,189,664,2022-09-12
44065,Twitter,Comment,1029,351,2025-01-10
44066,Twitter,Share,2688,681,2022-01-30
44067,Facebook,Like,2530,508,2015-08-27
44068,LinkedIn,Like,2007,304,2022-01-22
44069,Facebook,Comment,408,614,2022-10-16
44070,Facebook,Share,860,605,2023-06-09
44071,Facebook,Comment,4004,51,2022-11-04
44072,Twitter,Share,4991,835,2024-03-24
44073,Facebook,Share,2523,306,2017-06-03
44074,Instagram,Like,3909,242,2022-01-24
44075,Facebook,Share,4156,404,2016-08-28
44076,Instagram,Like,95,112,2017-08-25
44077,Instagram,Comment,3948,42,2022-09-21
44078,Twitter,Like,3550,210,2016-08-23
44079,Facebook,Comment,1437,215,2017-07-09
44080,LinkedIn,Comment,3995,974,2018-09-01
44081,LinkedIn,Comment,1543,398,2020-12-21
44082,Instagram,Like,3906,365,2017-12-25
44083,LinkedIn,Comment,3040,395,2016-04-21
44084,LinkedIn,Comment,4185,532,2019-12-10
44085,Twitter,Like,4595,590,2016-02-21
44086,Facebook,Share,2489,908,2019-04-16
44087,LinkedIn,Like,1249,804,2018-06-12
44088,LinkedIn,Like,4093,312,2018-10-16
44089,Facebook,Comment,2136,376,2017-03-23
44090,LinkedIn,Like,128,584,2019-02-14
44091,Facebook,Like,508,74,2015-10-23
44092,Facebook,Share,4523,157,2023-12-18
44093,Instagram,Share,3945,962,2019-03-31
44094,LinkedIn,Like,4361,346,2018-09-24
44095,Facebook,Share,4834,569,2021-04-04
44096,LinkedIn,Like,4945,938,2019-06-17
44097,Facebook,Share,716,112,2017-06-11
44098,Twitter,Share,3639,797,2015-09-02
44099,Twitter,Share,2275,394,2023-12-30
44100,Instagram,Comment,4569,389,2023-02-13
44101,LinkedIn,Comment,4572,614,2018-10-15
44102,Instagram,Like,3886,309,2017-04-22
44103,LinkedIn,Comment,4694,485,2019-09-02
44104,Instagram,Comment,4506,943,2020-01-12
44105,LinkedIn,Comment,4538,914,2020-04-12
44106,Twitter,Comment,2031,196,2022-08-12
44107,Instagram,Comment,3078,531,2022-04-26
44108,Facebook,Comment,517,119,2020-05-13
44109,Facebook,Share,2862,13,2018-11-17
44110,Twitter,Like,5,866,2023-04-04
44111,Instagram,Comment,2352,824,2024-06-05
44112,Twitter,Comment,442,340,2023-07-02
44113,Facebook,Share,169,652,2018-08-07
44114,Instagram,Like,1769,203,2016-03-11
44115,Instagram,Like,3636,134,2019-08-31
44116,LinkedIn,Like,4142,251,2018-08-30
44117,Facebook,Share,593,454,2021-10-07
44118,LinkedIn,Like,2239,789,2019-06-25
44119,Instagram,Share,2320,537,2023-01-15
44120,LinkedIn,Like,2250,821,2019-04-01
44121,Twitter,Like,1528,641,2022-07-26
44122,LinkedIn,Like,2424,326,2017-11-25
44123,Facebook,Comment,2229,555,2016-02-29
44124,Twitter,Comment,820,180,2018-11-14
44125,LinkedIn,Comment,664,989,2015-05-02
44126,LinkedIn,Comment,1422,840,2024-07-09
44127,Facebook,Share,337,570,2018-11-25
44128,Instagram,Comment,3693,828,2024-07-08
44129,LinkedIn,Comment,34,987,2015-02-26
44130,Instagram,Like,3094,928,2019-05-02
44131,LinkedIn,Share,1251,528,2015-07-13
44132,Twitter,Comment,3854,450,2016-06-13
44133,LinkedIn,Share,2069,985,2020-11-21
44134,Twitter,Share,2612,852,2022-08-27
44135,Instagram,Like,3177,816,2017-11-28
44136,Twitter,Comment,3638,688,2016-06-06
44137,Facebook,Like,901,525,2019-12-01
44138,LinkedIn,Comment,3957,930,2023-11-13
44139,Twitter,Comment,2874,663,2019-07-02
44140,Instagram,Comment,1904,7,2022-10-01
44141,LinkedIn,Like,4101,588,2022-12-20
44142,Twitter,Share,1337,16,2021-03-01
44143,Twitter,Like,960,879,2019-11-27
44144,Instagram,Like,748,72,2016-04-07
44145,Twitter,Share,229,727,2020-02-09
44146,Facebook,Comment,675,232,2016-02-21
44147,LinkedIn,Share,3902,510,2022-12-07
44148,LinkedIn,Like,2701,51,2015-03-15
44149,Twitter,Like,4619,173,2018-05-09
44150,Instagram,Share,3977,36,2015-11-23
44151,LinkedIn,Share,3931,18,2018-05-16
44152,Twitter,Share,1538,673,2017-06-27
44153,Instagram,Comment,2085,799,2021-05-16
44154,Twitter,Share,4412,762,2018-11-26
44155,Facebook,Share,2782,679,2025-01-31
44156,LinkedIn,Share,2091,36,2018-08-09
44157,Instagram,Like,59,204,2020-07-06
44158,Instagram,Share,1874,791,2018-11-15
44159,Twitter,Share,4576,715,2017-03-27
44160,LinkedIn,Comment,1125,441,2016-12-24
44161,Instagram,Like,172,974,2015-11-19
44162,Facebook,Share,4595,299,2017-10-16
44163,Facebook,Share,3805,768,2015-03-19
44164,Facebook,Like,4507,646,2017-07-12
44165,Facebook,Like,1031,211,2015-10-21
44166,LinkedIn,Like,155,164,2017-09-21
44167,Instagram,Like,2353,108,2016-11-27
44168,LinkedIn,Share,2314,673,2019-06-02
44169,LinkedIn,Comment,254,46,2015-03-25
44170,Twitter,Comment,3974,682,2025-01-03
44171,Facebook,Share,3581,124,2020-08-18
44172,Twitter,Comment,3647,599,2020-12-21
44173,Facebook,Like,3561,474,2017-01-10
44174,LinkedIn,Comment,4369,663,2018-10-19
44175,Instagram,Comment,2788,881,2016-06-10
44176,Twitter,Like,3224,453,2022-02-21
44177,LinkedIn,Like,2767,368,2020-12-28
44178,Twitter,Like,1864,40,2024-01-04
44179,Facebook,Share,2170,571,2024-02-15
44180,Twitter,Comment,863,404,2019-07-25
44181,LinkedIn,Comment,1298,271,2020-10-15
44182,LinkedIn,Comment,1636,4,2024-06-29
44183,Facebook,Share,2931,339,2016-07-06
44184,LinkedIn,Comment,2426,170,2020-02-17
44185,Twitter,Comment,1352,886,2021-04-22
44186,Instagram,Share,3559,613,2015-08-29
44187,Instagram,Comment,4724,708,2024-01-03
44188,Instagram,Share,3058,364,2020-10-31
44189,Twitter,Share,2009,920,2024-06-05
44190,Instagram,Like,1165,617,2025-01-28
44191,Instagram,Share,4913,164,2024-03-14
44192,Facebook,Like,648,67,2016-01-06
44193,LinkedIn,Like,2423,179,2016-09-01
44194,Instagram,Share,3031,41,2018-06-02
44195,Instagram,Comment,3506,238,2018-06-09
44196,LinkedIn,Share,3104,923,2024-06-07
44197,Instagram,Comment,3475,363,2024-11-09
44198,Twitter,Share,3663,148,2019-04-19
44199,Instagram,Share,580,118,2020-09-07
44200,Instagram,Share,1801,592,2020-09-15
44201,LinkedIn,Comment,3967,463,2024-01-21
44202,LinkedIn,Like,376,384,2022-04-22
44203,Instagram,Share,2518,512,2023-08-20
44204,Instagram,Share,4179,324,2022-09-29
44205,LinkedIn,Like,3696,42,2018-08-14
44206,Facebook,Like,497,913,2022-09-12
44207,Twitter,Comment,4521,732,2015-12-31
44208,LinkedIn,Like,57,770,2024-11-20
44209,Twitter,Share,4998,417,2016-05-12
44210,Twitter,Like,608,942,2016-04-08
44211,Facebook,Share,1421,387,2023-07-21
44212,Twitter,Comment,4676,424,2017-02-19
44213,LinkedIn,Like,2648,556,2023-01-24
44214,LinkedIn,Like,903,745,2020-06-02
44215,Facebook,Comment,2835,338,2019-08-23
44216,Facebook,Share,662,649,2019-07-17
44217,Facebook,Share,2185,958,2020-09-22
44218,Twitter,Comment,4397,407,2016-10-15
44219,Facebook,Like,1234,825,2017-06-13
44220,LinkedIn,Share,1216,653,2018-12-29
44221,Instagram,Share,725,97,2018-12-07
44222,Twitter,Like,3154,392,2024-11-05
44223,Twitter,Like,2838,798,2015-10-10
44224,Instagram,Comment,3382,547,2024-05-24
44225,Facebook,Comment,2537,533,2018-04-04
44226,Facebook,Comment,1041,738,2017-03-16
44227,LinkedIn,Like,4975,697,2022-11-19
44228,LinkedIn,Share,4971,688,2016-01-26
44229,LinkedIn,Like,3880,247,2023-08-18
44230,Instagram,Comment,2958,153,2016-10-15
44231,Twitter,Like,97,873,2022-03-13
44232,Facebook,Comment,2454,136,2016-01-19
44233,Facebook,Share,2993,197,2018-07-19
44234,LinkedIn,Comment,529,838,2018-03-23
44235,Twitter,Like,2133,706,2023-05-12
44236,Twitter,Share,3495,41,2017-01-03
44237,LinkedIn,Comment,3842,170,2016-03-09
44238,Twitter,Like,2810,519,2022-11-23
44239,Facebook,Share,4475,70,2020-01-29
44240,LinkedIn,Like,4012,52,2015-05-09
44241,Twitter,Share,2264,775,2021-05-12
44242,LinkedIn,Like,3892,669,2023-05-05
44243,Twitter,Share,4647,862,2017-11-20
44244,LinkedIn,Like,4810,313,2021-12-06
44245,Twitter,Share,3506,861,2019-02-19
44246,Twitter,Comment,97,667,2017-06-07
44247,Twitter,Like,2239,636,2016-01-23
44248,Instagram,Share,1763,879,2024-05-17
44249,Facebook,Like,4792,749,2024-03-13
44250,Facebook,Comment,2132,301,2021-04-26
44251,Instagram,Share,4387,164,2017-02-27
44252,Instagram,Comment,3461,242,2022-07-06
44253,LinkedIn,Like,4780,775,2015-11-25
44254,Twitter,Share,2029,526,2024-04-15
44255,Facebook,Share,615,230,2022-06-11
44256,Twitter,Like,2386,948,2021-09-30
44257,Facebook,Share,804,948,2020-08-18
44258,Twitter,Share,1259,642,2024-07-11
44259,Facebook,Comment,736,39,2016-07-22
44260,Twitter,Like,530,819,2024-06-10
44261,Twitter,Comment,2473,130,2024-06-08
44262,Instagram,Share,984,403,2022-02-19
44263,Facebook,Comment,1871,979,2023-04-21
44264,Instagram,Comment,1633,988,2019-10-24
44265,LinkedIn,Share,4758,846,2023-04-25
44266,Facebook,Share,4640,783,2019-09-28
44267,LinkedIn,Like,1765,397,2024-04-30
44268,Facebook,Share,3281,683,2017-12-11
44269,Facebook,Comment,2748,232,2023-01-08
44270,Twitter,Comment,1121,497,2021-09-05
44271,LinkedIn,Share,3916,599,2015-08-13
44272,Facebook,Comment,188,527,2020-11-20
44273,LinkedIn,Share,911,969,2024-04-13
44274,Facebook,Share,339,932,2016-12-12
44275,LinkedIn,Like,3748,166,2019-08-09
44276,LinkedIn,Like,515,205,2018-07-07
44277,Facebook,Comment,375,956,2016-08-21
44278,Facebook,Share,2924,188,2024-03-01
44279,LinkedIn,Comment,3409,886,2024-10-16
44280,Instagram,Share,2006,892,2015-05-11
44281,Instagram,Share,157,531,2022-01-18
44282,Twitter,Comment,912,364,2017-07-30
44283,Facebook,Comment,834,772,2024-11-20
44284,LinkedIn,Comment,104,994,2018-11-15
44285,LinkedIn,Share,3787,647,2021-06-08
44286,LinkedIn,Share,4312,51,2020-10-16
44287,LinkedIn,Share,4928,88,2015-05-07
44288,Twitter,Like,1636,888,2017-04-19
44289,LinkedIn,Like,3482,171,2024-10-24
44290,Facebook,Share,2198,298,2015-06-03
44291,Facebook,Share,2885,214,2022-01-08
44292,LinkedIn,Comment,4322,770,2021-02-04
44293,Twitter,Like,3892,447,2025-01-24
44294,Facebook,Comment,955,601,2017-06-25
44295,Facebook,Comment,3635,391,2021-08-21
44296,LinkedIn,Like,2530,256,2023-03-20
44297,Twitter,Like,1243,138,2024-01-12
44298,Facebook,Comment,1558,298,2019-06-24
44299,LinkedIn,Like,3328,25,2018-07-22
44300,Facebook,Like,2550,580,2019-02-10
44301,Twitter,Comment,3676,155,2020-07-31
44302,LinkedIn,Comment,2017,960,2016-07-05
44303,Instagram,Like,270,605,2019-04-01
44304,LinkedIn,Like,4536,95,2018-02-24
44305,Twitter,Comment,3643,419,2015-08-02
44306,LinkedIn,Share,2715,215,2016-09-08
44307,Twitter,Like,3623,871,2021-05-09
44308,Twitter,Share,4183,461,2018-10-06
44309,Twitter,Like,602,936,2017-03-11
44310,Twitter,Like,2907,71,2017-11-11
44311,Twitter,Share,2847,652,2015-12-10
44312,LinkedIn,Comment,2132,432,2019-09-06
44313,LinkedIn,Comment,2570,979,2023-08-24
44314,Twitter,Share,1669,724,2021-10-06
44315,Instagram,Like,2193,93,2019-08-28
44316,Instagram,Share,2043,249,2016-07-15
44317,Twitter,Share,3367,75,2025-01-04
44318,Facebook,Like,90,533,2015-05-01
44319,Twitter,Share,2306,846,2022-02-28
44320,LinkedIn,Share,2659,119,2021-07-13
44321,Instagram,Share,70,44,2016-12-21
44322,Facebook,Comment,3204,435,2016-02-24
44323,LinkedIn,Share,3367,877,2022-04-27
44324,LinkedIn,Share,1916,262,2015-03-31
44325,Instagram,Comment,3281,924,2015-12-04
44326,LinkedIn,Share,2603,46,2024-11-02
44327,LinkedIn,Comment,3741,368,2017-09-26
44328,LinkedIn,Comment,1660,747,2023-03-24
44329,Instagram,Like,1978,664,2022-01-22
44330,Twitter,Comment,1592,995,2018-12-14
44331,Twitter,Like,3676,635,2018-02-19
44332,Twitter,Like,4142,768,2018-09-30
44333,Instagram,Like,4595,649,2023-06-03
44334,Twitter,Share,1042,96,2017-02-28
44335,Twitter,Comment,971,906,2015-08-20
44336,Twitter,Like,315,953,2019-04-30
44337,Twitter,Share,2029,192,2019-04-29
44338,Facebook,Comment,1559,631,2024-04-12
44339,Twitter,Like,839,627,2018-05-25
44340,LinkedIn,Like,3097,897,2022-07-15
44341,Instagram,Comment,1551,956,2024-07-03
44342,Facebook,Share,3800,821,2020-05-18
44343,Facebook,Like,2025,521,2016-06-16
44344,Facebook,Share,4529,868,2023-10-07
44345,Twitter,Like,2913,861,2022-10-19
44346,Twitter,Like,2645,378,2017-11-12
44347,Twitter,Comment,1939,168,2018-09-20
44348,Facebook,Share,801,49,2021-08-10
44349,Twitter,Like,3727,51,2015-10-18
44350,LinkedIn,Like,3599,755,2023-10-02
44351,LinkedIn,Comment,495,788,2025-01-11
44352,Facebook,Like,1710,301,2020-04-12
44353,Instagram,Comment,3055,42,2016-05-15
44354,LinkedIn,Like,450,305,2022-06-17
44355,LinkedIn,Share,3073,157,2022-09-24
44356,Facebook,Like,1393,723,2022-10-05
